ID,BH050M,BH05106M,BH0515MA,BH0523M,BH0530M,BH0532C,BH0546M,BH0560M,BH0561M,BH057M,BH0585M,BH0910M,BH0920M,BH0930M,BH0940M,BH0950M,BH0960M,BH0970M,BH0980M,BH0985M,BH0990M,BH0995M
baa4f2797185a3e6fe9793a0104fa842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11
4c2a18765288a2d0713b461406d2ce66,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d173a60c72e9feb3843a9ec11ab6610,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b000565b26e2e72e4abe0d9db9cc52e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
357c854137991c120346a022ca3c32e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
d76f036082f2120ad9d8373fd900b3bf,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8d736fa0e18a233388b30862fde9185,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29eb16991b337c35802b491c3bd462d5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
8305d030f2d46c07a39a7235543eb398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
fe3093f7e2106111d43a838a5aecdfe4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
2aaba505457d3fbd3cec253e798db0f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4
35159461d415b48e67a25234d8e31285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
f1c709efd909a427348d72c669829953,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
8969bc9d198dcbe3039daec801e99ef0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fee926bcbb653586fef51e113729ab4,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0
14d48dc12beb66b93f280e1720a48ed6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416bca275200374059686c541e8abfd0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9adbbeaa09441487ec5054ba132e4750,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7eae574415954b75f4d22010571619b1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cbcee412fc4dd016e7a3f7fd242c974,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
af146c3e0588ade20e8ed5169bdc3bef,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
c4df5cb3a39971255757017ae5092ae7,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0
1146a9c49b8aab71d0c459ab86581d7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
d815e0e226c1b96c94f43f09f17364e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,0,0
2b2219eac88269cb4df77b104dd2568e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
6e895bf8d07067b4f7bd5f8b9077b0c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7
aa447156ec18363c00e609c13fef7dff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
5fe85c67a6f7f3efb0e4723b2c87ab1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17
c67d263b378cc52e0551b5fa7209fb06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0
e34d0c3cea29c5f2604155dfc2e50cad,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633cedb432e0762897514a2ba9b4bdc7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23b0e2f32378b024464f6ace58d80a48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15
ee42a2f3a8da8127e602a610a0f30868,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
c12ac3018cd24cdf8bcf946bbe0c1cc8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c5a98384fae511ce3566636d976b615,0,0,0,6,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17a24cd3108b41d2f2c177a65d1ddef3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
9a293e3a6d50fba756249988e4495306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
369d91ad37c69b15983122bdf39268bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
da537661439bc2d0d2ee8187f858023f,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3af82b612a06d10d820c43cb978f5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
dce4730302886652332ec73e57f4ac02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
1e4c0222a88993232277688aa917e1e9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0
15699311ddc33f9bb7b41ca3dc4c9a71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
c2ce1760b78f6181134e0824464d03ee,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73a497ec2f16912bb47e9cc0f72622c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
ec393e9a3c06ad1df6c984c2aac3ccbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
e9480e6f15a3d205db8abf61263f8c44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
438ed3d0953c718ac1d80ccb97c6847d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
e26d026ede4c3dca20fde33078776708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
7b4e2d4511177471a00551673933dfe6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
a3ed325c3bcdb65cd903cf56d77571cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11
7358ebeaca410f3a2d83741854f95568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14
39dd373a995b18bd186678a4431107db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
46b0ebd143498a86eb2f89530fd64b01,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92539210204fde6524272b84232428e9,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6250f9320f7ca5e72e973a5095dba1f8,0,0,0,2,0,0,3,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0
37ef044b622db75f7cfca9a882319600,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d5b2a1b208b72ce2ebdaf3e1ccc90bc,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
6e6e48abdaad664e3046209c28a27567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
1ac956c01f21d9c68ef54d03b1b8f739,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2e15d439a14ef5efc7c202a72608b20f,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
83d5405e4e42179b8f05cb6dd6026b42,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
924702001967ac5a2db0768899e58718,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
344eb43724a66b7c31d1b1decfb45bce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
b494128f7567825382f3eb997e5dea20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
6c9373b89c8231259f88e90ea6630d25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
54f691c1b0e76ebddbea6a97e700365a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1bcee5030a4ee9fa6e6dbff2627da42a,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f42c36eae909ebf46c2056745061de4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
6f736be5b58c4e991841ae9390a3feb3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406b6a5f8b9bcbaaa28557fff6163912,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36025bf6f136583d27b34eeb579c9757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13
d8fffbd1e024141d2964dd8e2e4c5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7
ffa784a182c1937cefceb4577b361174,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25fe91085b6e72ab5567604e7ca5439a,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98e894699344e35293030033cf2623c4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
b481730a4915091d2f56c93a29439d27,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
dcdf3c419322c6f805ce3c3693d1330f,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
be10ac14a835ff16afd59f1c25ca2672,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
d4ea6968655e66a2d45836e794a4d47e,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,2,0,0,0,0,0
5ab632dad4826ec6aca8d9a80cab1b60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
2df4890d92151d78f585dcd139d2067a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0
b51dd0669aabe7865a1bffeaafd1fc68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
ea63d6777df36535daf2ca64cef69d77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0
55268ae4066235b818ef347d99061059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4d0ca8b2252772d46e4e26ea2b496a0a,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
aa04cf890453dd1746b55d799b60d92c,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0
430d00db1338b77d4cddb65184a3bfe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
f80a8a179a730d1076c64723e2463e94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
f055dd2f1c60dadbe5e14f4568b5554f,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
090864baa582e21b372872a90928f595,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f60439fea25e3e2fb19c60d67cb98ec,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
df341af98b16da3159b0d72a8ddf6455,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164a9543127c7669fd75d5eea4dbf082,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5f5f00886f8c76839170ae52210d9bb5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fc39c0283f752bc11ad5221d567d0cb,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78e37f21eb8645b03484aecbe52b32a2,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2c387efdca73b83d433d228d21c2793f,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15707928d6b6ca3541cdfc52bdfb5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
a0295f6c1767c3dae0b07ef73d4bc1ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
f6686b02e89ee6659806d014f1f17401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
7140114779227c4b0b610d47abf155c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
eb5fcc69602c66bf16353162642d3fa0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
eb48d8e97db13ec451ce084828b6dd1c,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
ac671a236c1f12cb65ada9701fe6a42a,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
59b5ddc76055401446da0a2d808cddc6,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a832877d434b24623f75a4711c433e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12
e6bec5a496fcf2c4d50a80c2ec9d68c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
636f3c9e3ceff308d981150aca8983ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
dfac87b3d86588fb316ec396eb3b2e5b,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52227672011d47f293b81378f8408f3e,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91eccab0c113dc8b9f18f1b103084796,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab20d0f6c2c7ac634dba71a60619e462,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238afac43893b1e43fc9ffc065eb9f35,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
7b8b393dca14b7230488755ff6ada953,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
97b5d4831e9ed5e0d3a8d32ae47c4a61,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0d25852dc29a6f1d8330ca9fa6754838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
8338232159a78f3f9ffc05aad74c38b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
51efca229afab7afda3cb463bf1de712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0
1b52d16449457588914a69dba5cc54a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7
242f47935cceff2eaa402a8730bea770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6f43962e42b9606c0d29c627e80e68db,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2046a09c109a781cb89f66830f465f82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
1cf2aa0fe4409dfdc548204d27838b70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
127e027144a033212fbb96feab107fca,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0
542df9e8baa871ec72a913af417968d0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
a99f72b15a648c9336b6c901544c9d3a,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2c388362935bdb77d3c703149bb6473a,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d54c92dff16ba60c7b60b24e56c4743d,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0465ca521de90d1860c0793c1e4711e2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cae9b10aeb8a6a0b43691d866b4070a,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f961aad214039f82a1ccf6606463bfc,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
c254ff2163d48d37e95da1c195d1bbf6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
33e64ddc7bdf5116046de9fd0a41b76e,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
91948475df10fd8628e14a76ad2ce35b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
8fd5bd97c4df3c8d893a91b41426e7b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
d4e1e012824325b8e4b6a059bc59c31c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
d1cf59af3a080fb6ee320285804573c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
5c90a3a3952374e8409300b563324537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
feb60e3186565491497463366550673e,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
d11471020b0f590c5532ce4bb58205cf,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e4f8540016bf097e17364791f741798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
c769975698e16ce3b86299122aa83185,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0226be66466364c07b0d27ede18acf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
a8d1474b626aae058da2d2bbe254716e,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddc3f9ae7d285405a995d2d22c0f6b36,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5626b10b0b6327ea98813fc526c3df2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bad2aadd016e7fcfafb174d17c2b1c96,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7
f6de7bbb8bc4cdbf3b4882f6e54947a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
89ef4f72230b21d9a9afe76a9e387268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
8e96efa32f849d5e1f5e480305a09fef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7
4d07e73844dd1d797de67b38522c43ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6c09865c1aee97ecfeea3ad35de51c22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
12e6fd0f074fc46ad091dcc60ae45c3b,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
fcdd73f519b31a718f7b629e0dc0e43c,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea34a28d4f0aca2d75eede702ecf16f8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0
89b7926a1bde9c07fb438e10e6bc1cd7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a4374e89ab5b180ac7e41835522175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
73ca94ef33901255951e5a8b95833885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
04475fb7d3ff79aea59311096820793a,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b99221306acd6963ba7f10cda98d5048,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
55cdfde9992a2fb1df6e5b3a25175760,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b48f445d163660f57bd52f3c539c6c1,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13a0a16d3e4796c8339b4e5bbbc03be2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e70f5cb90b4a442916419bea970ba0c1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
aa993c0a060299725f470725772ecb02,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
65d47149819dad7267b54d615b3c5373,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0
dbd367b133a123acc9d16705cd2596b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0
120076e997d3dacf4970c86015a939bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
49cd188b4b223e6d21f4c124f3ea6775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
931d1b67c390aa243933372068f536b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
258e4c686c418379789e9ba7b34f428a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
bf2db7f80e880cbe117ad659558cbbd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
396277ecfc027c3847e7a28cfd67c797,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
b2105d1b7c970bbcdf973d09874999b1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
bfb26d89d8e7ee9a618c671293183c51,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
0df7ef06833faf17a2c54e4b48fa8231,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5055559631faa7dcbeb78afc7c8441c,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd81bff4957b5526a8b9157fd15e3de8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c477ec440d93a9773094657b7619bd7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4
150a32d5ec4123f08df02e52f373f1f2,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
26810509d1dd3d4323ca984bc4bddd11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ea39d379cd7b2cfefa728bf1ecad9bb,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ab3fd86aa860ff1a64fe3188c174874,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b96266432e3d135dc26a64e45cec0e1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146bb02286f734bd061c985be9502066,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
f19e9caa629da1608f64e35f007bacf5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0
64cd3fa7903fa53c27c74179cb515249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
b263ff4574bcd33c43debb6c2c800763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
54c30ee5dfb66fee24f2cb5fb02edc6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
392328355ab6ca2a5a9622faf9252d02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
c8015edce744637619ef635fb7c78974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
d48e09c465dd4360825b7393615e2b81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
bc36b9bfc104d033c988debae1bc433c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
b4399b6e1eae5bfda240685afb33b128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
29eb1ea9c972fa3e89d32362f0722b38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
18da37fbe113971110c7c58662d6a075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
c6f2fcf56e0b9fb0d48514e3ad5bfb17,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282f44432c2f1a5fd54b3f8d2c16462c,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
069b08918cc6714e721bb01145715beb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
da333488545bf0a16bc9c724c4014b3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
08d1967cb71717fd33bf1c783f544e1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
c1b2bb300b3d4480cc324384cce98f9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
b99c8ee23c944aa2af6613b3516bbe91,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129fd8e3c7363e2d5fdd0dbb0240609f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6df1c7e28922664ab42dbc1a5cda90d1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530c0d1caf8d3bed1b32c06f5df4baf8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fc978c4a5a927f6ef09c9fcc2864ad9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
29fce11caf91a506b7c733a9bb2841ff,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
415947fddcf98ff635d1cc7317a56b5f,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
98d58cf8e546e2cad3062e6627881d96,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
